,lon,lat,value,radius,color,group,type
9716,121.53300800000001,25.067741,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9717,121.528521,25.023976,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9718,121.505748,25.125084,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9719,121.530203,25.057979,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9720,121.554905,25.039808999999998,2,1,#DDD23B,光復南路,普通重型-機車;普通重型-機車
9721,121.504189,25.0313,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
9722,121.501824,25.133405,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9723,121.56843,25.033655,2,1,#DDD23B,其他路段,普通重型-機車;民營公車-大客車
9724,121.546067,25.039701,3,3,#DDD23B,其他路段,普通重型-機車;計程車-小客車;乘客-人
9725,121.514804,25.049407000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9726,121.5606,24.987679,2,1,#DDD23B,興隆路,計程車-小客車;普通重型-機車
9727,121.56490500000001,25.032836,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
9728,121.544953,25.001175,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9729,121.565494,25.082268,2,1,#DDD23B,內湖路1段,普通重型-機車;計程車-小客車
9730,121.516976,25.091558,2,1,#DDD23B,中正路,普通重型-機車;普通重型-機車
9731,121.52955,25.019534,3,3,#DDD23B,羅斯福路,自用-小客車;普通重型-機車;普通重型-機車
9732,121.565776,25.048161,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9733,121.595487,25.050599,2,1,#DDD23B,忠孝東路,自用-小客車;普通重型-機車
9734,121.517954,25.039529,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9735,121.616307,25.075618,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9736,121.541517,24.998483,2,1,#DDD23B,羅斯福路,普通重型-機車;普通重型-機車
9737,121.53607199999999,25.060279,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9738,121.507884,25.089562,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9739,121.51507,25.076623,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9740,121.58838600000001,25.049416,2,1,#DDD23B,忠孝東路,普通重型-機車;自用-小客車
9741,121.55962199999999,24.982927,2,1,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車
9742,121.59341200000001,25.058228,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
9743,121.565476,25.042587,2,1,#DDD23B,基隆路,普通重型-機車;普通重型-機車
9744,121.503215,25.039998,2,1,#DDD23B,其他路段,行人-人;普通重型-機車
9745,121.553836,24.985499,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9746,121.613047,25.059046,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9747,121.56041499999999,25.054004,2,1,#DDD23B,健康路,普通重型-機車;計程車-小客車
9748,121.513084,25.117451000000003,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9749,121.555392,25.002204000000003,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9750,121.555159,25.022225,2,1,#DDD23B,和平東路,自用-小貨車(含客、貨兩用);普通重型-機車
9751,121.53728799999999,25.011429999999997,2,1,#DDD23B,基隆路,普通重型-機車;普通重型-機車
9752,121.541416,24.995938,3,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;乘客-人
9753,121.523501,25.145685999999998,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
9754,121.582473,25.078423,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9755,121.564333,25.062931,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9756,121.50990800000001,25.060582999999998,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9757,121.49977,25.024971,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
9758,121.51822,25.062839,2,1,#DDD23B,承德路,普通重型-機車;普通重型-機車
9759,121.49785200000001,25.0331,2,1,#DDD23B,西園路2段,自用-小貨車(含客、貨兩用);普通重型-機車
9760,121.50057,25.031670000000002,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9761,121.603284,25.061228,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9762,121.576494,25.068973,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
9763,121.4993,25.037118,3,3,#DDD23B,其他路段,租賃車-小客車;普通重型-機車;乘客-人
9764,121.536404,25.046038,2,1,#DDD23B,八德路,普通重型-機車;普通重型-機車
9765,121.536984,25.10345,2,1,#DDD23B,其他路段,民營公車-大客車;普通重型-機車
9766,121.52563500000001,25.062827,3,3,#DDD23B,民權東路1段,計程車-小客車;普通重型-機車;乘客-人
9767,121.49910700000001,25.038462,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9768,121.57158899999999,24.994035,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9769,121.557166,24.980766,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
9770,121.567659,25.035809,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
9771,121.577898,25.043282,4,5,#DDD23B,其他路段,大型重型2(250-550C.C.)-機車;計程車-小客車;自用-小客車;乘客-人
9772,121.575985,25.038335,3,3,#DDD23B,其他路段,自用-小客車;大型重型2(250-550C.C.)-機車;乘客-人
9773,121.52910700000001,25.107964000000003,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9774,121.504208,25.0312,2,1,#DDD23B,其他路段,普通重型-機車;大型重型1(550C.C.以上)-機車
9775,121.527961,25.062657,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9776,121.498112,25.141565,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9777,121.52733300000001,25.058038,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9778,121.513924,25.075789,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9779,121.575232,25.037078,2,1,#DDD23B,其他路段,行人-人;普通重型-機車
9780,121.55626000000001,25.077196,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9781,121.50026399999999,25.042142000000002,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
9782,121.510572,25.051920000000003,2,1,#DDD23B,其他路段,普通重型-機車;腳踏自行車-慢車
9783,121.509184,25.072156,2,1,#DDD23B,其他路段,大型重型2(250-550C.C.)-機車;自用-小貨車(含客、貨兩用)
9784,121.51413400000001,25.096101,2,1,#DDD23B,承德路,自用-小客車;普通重型-機車
9785,121.527405,25.107387,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9786,121.539427,25.000988,3,3,#DDD23B,羅斯福路,普通重型-機車;普通輕型-機車;乘客-人
9787,121.52551000000001,25.055518,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
9788,121.56941499999999,25.056141,2,1,#DDD23B,塔悠路,普通重型-機車;普通重型-機車
9789,121.50371399999999,25.117375,3,3,#DDD23B,承德路,普通重型-機車;普通重型-機車;乘客-人
9790,121.557047,25.035429,2,1,#DDD23B,光復南路,自用-小客車;普通重型-機車
9791,121.51486000000001,25.068004000000002,2,1,#DDD23B,其他路段,普通重型-機車;自用-小貨車(含客、貨兩用)
9792,121.52563899999998,25.058537,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9793,121.55636899999999,25.039335,2,1,#DDD23B,光復南路,普通重型-機車;自用-小客車
9794,121.530892,25.057862,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9795,121.591958,25.08028,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
9796,121.562891,25.047319,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9797,121.562122,25.035917,3,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;乘客-人
9798,121.612101,25.066048000000002,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9799,121.5175,25.118059,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
9800,121.56369099999999,25.043254,2,1,#DDD23B,忠孝東路,普通重型-機車;普通重型-機車
9801,121.54271299999999,25.015708,1,1,#DDD23B,基隆路,普通輕型-機車
9802,121.53287399999999,25.048461,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9803,121.527876,25.062549,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9804,121.51875700000001,25.048258999999998,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9805,121.519029,25.043311,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9806,121.610148,25.071454,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9807,121.53121000000002,25.104838,2,1,#DDD23B,其他路段,自用-小客車;大型重型2(250-550C.C.)-機車
9808,121.48401299999999,25.137647,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9809,121.55290500000001,25.036623000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9810,121.50648999999999,25.036074,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
9811,121.56582,25.048203,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9812,121.549217,25.05379,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9813,121.548502,25.081493,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;自用-小客車
9814,121.508472,25.058055,1,1,#DDD23B,其他路段,普通重型-機車
9815,121.556201,25.023809,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9816,121.57595900000001,25.048495000000003,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9817,121.4726,25.126629,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9818,121.565481,25.042645,2,1,#DDD23B,基隆路,普通重型-機車;普通重型-機車
9819,121.496922,25.031082,2,1,#DDD23B,西園路2段,自用-小客車;普通重型-機車
9820,121.49885900000001,25.138028,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
9821,121.548446,25.095905,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
9822,121.552448,25.024333,2,1,#DDD23B,基隆路,普通重型-機車;普通重型-機車
9823,121.518173,25.062379,2,1,#DDD23B,承德路,普通重型-機車;普通重型-機車
9824,121.568921,25.028489999999998,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9825,121.52038200000001,25.119211,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9826,121.51540700000001,25.028994,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9827,121.549654,25.042588000000002,2,1,#DDD23B,忠孝東路,自用-小客車;普通重型-機車
9828,121.553274,25.044534,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
9829,121.548673,25.048167000000003,2,1,#DDD23B,八德路,普通重型-機車;普通重型-機車
9830,121.531524,25.041365,3,3,#DDD23B,忠孝東路,租賃車-小客車;普通重型-機車;乘客-人
9831,121.49577099999999,25.016233,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
9832,121.51122,25.062788,2,1,#DDD23B,民權西路,普通重型-機車;普通重型-機車
9833,121.534429,25.067611,2,1,#DDD23B,建國北路3段,普通重型-機車;普通重型-機車
9834,121.510752,25.063164999999998,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9835,121.55646399999999,25.084506,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9836,121.543877,25.062078,4,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
9837,121.57876,25.060008,2,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
9838,121.55386100000001,25.085274,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
9839,121.528332,25.108063,1,1,#DDD23B,其他路段,普通重型-機車
9840,121.54598700000001,25.033462,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
9841,121.50096599999999,25.090489,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9842,121.511453,25.026807,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9843,121.525232,25.051017,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
9844,121.503179,25.133251,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9845,121.50873999999999,25.113052,2,1,#DDD23B,承德路,普通重型-機車;自用-小客車
9846,121.50218500000001,25.028589,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9847,121.573428,25.077069,3,3,#DDD23B,其他路段,普通重型-機車;自用-大貨車;自用-小貨車(含客、貨兩用)
9848,121.53496100000001,25.025961,2,1,#DDD23B,和平東路,自用-小客車;普通重型-機車
9849,121.604469,25.063758,2,1,#DDD23B,其他路段,普通重型-機車;電動自行車-慢車
9850,121.548647,25.044723,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9851,121.578456,25.036272,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
9852,121.561729,24.982467,2,1,#DDD23B,興隆路,普通重型-機車;普通重型-機車
9853,121.50348999999999,25.137362,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9854,121.533672,25.101252,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9855,121.534224,25.116478,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9856,121.51853999999999,25.032483,2,1,#DDD23B,羅斯福路,自用-小客車;普通重型-機車
9857,121.501074,25.025706,2,1,#DDD23B,其他路段,行人-人;普通重型-機車
9858,121.522024,25.042625,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9859,121.544024,25.045858,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
9860,121.59711999999999,25.051,2,1,#DDD23B,忠孝東路,普通重型-機車;自用-小客車
9861,121.544174,25.047601999999998,3,3,#DDD23B,八德路,普通重型-機車;自用-小貨車(含客、貨兩用);普通重型-機車
9862,121.555341,25.037333,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9863,121.549777,25.042648,2,1,#DDD23B,忠孝東路,自用-小客車;普通重型-機車
9864,121.544937,25.057841,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
9865,121.53750900000001,25.04476,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
9866,121.52005,25.118682999999997,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9867,121.605755,25.054211,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9868,121.503153,25.137801,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9869,121.519247,25.09593,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9870,121.508326,25.056898,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9871,121.502024,25.133598000000003,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9872,121.54389499999999,25.04825,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;自用-小客車
9873,121.51893600000001,25.043349,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9874,121.569763,25.023327,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9875,121.52275700000001,25.026453,3,3,#DDD23B,羅斯福路,普通重型-機車;自用-小客車;計程車-小客車
9876,121.499099,25.136944,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9877,121.53249699999999,25.048484,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9878,121.577676,25.080776,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9879,121.53959099999999,25.013023999999998,2,1,#DDD23B,基隆路,普通重型-機車;普通重型-機車
9880,121.51823200000001,25.062987,3,3,#DDD23B,承德路,租賃車-小客車;普通重型-機車;普通重型-機車
9881,121.52793,25.092593,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
9882,121.565402,25.032966000000002,4,5,#DDD23B,其他路段,普通重型-機車;自用-小客車;乘客-人;乘客-人
9883,121.53256200000001,25.014877,3,3,#DDD23B,羅斯福路,自用-小客車;普通重型-機車;乘客-人
9884,121.5041,25.028645,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9885,121.528951,25.060303,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
9886,121.561536,25.03598,1,1,#DDD23B,基隆路,普通重型-機車
9887,121.52180700000001,25.062642,2,1,#DDD23B,民權西路,普通重型-機車;普通重型-機車
9888,121.53576100000001,25.011763000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9889,121.49752600000001,25.121252,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
9890,121.52416200000002,25.072943,2,1,#DDD23B,中山橋,普通重型-機車;普通重型-機車
9891,121.53646100000002,25.056551000000002,2,1,#DDD23B,其他路段,普通重型-機車;自用-大貨車
9892,121.57113500000001,24.991376000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9893,121.499154,25.136924,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9894,121.514155,25.096120000000003,3,3,#DDD23B,承德路,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用)
9895,121.50227199999999,25.033177,3,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;乘客-人
9896,121.502043,25.120091,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9897,121.54418500000001,25.032464,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9898,121.579489,24.998174,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9899,121.61228200000001,25.027171,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9900,121.52763300000001,25.035181,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9901,121.501773,25.038366,2,1,#DDD23B,其他路段,普通重型-機車;乘客-人
9902,121.514944,25.094046,2,1,#DDD23B,承德路,普通重型-機車;普通重型-機車
9903,121.519348,25.075342000000003,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9904,121.497188,25.031909,2,1,#DDD23B,西園路2段,計程車-小客車;普通重型-機車
9905,121.58081399999999,25.067492,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9906,121.541403,24.99428,2,1,#DDD23B,羅斯福路,自用-小客車;普通重型-機車
9907,121.544243,25.056862,3,3,#DDD23B,其他路段,大型重型1(550C.C.以上)-機車;自用-小客車;營業用-小貨車(含客、貨兩用)
9908,121.52533500000001,25.055757,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
9909,121.52826999999999,25.128872,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9910,121.534659,25.014572,3,3,#DDD23B,羅斯福路,普通重型-機車;計程車-小客車;自用-小客車
9911,121.577855,25.04898,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
9912,121.56135,24.985543,2,1,#DDD23B,興隆路,普通重型-機車;普通重型-機車
9913,121.565242,25.027714000000003,2,1,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車
9914,121.54941200000002,25.149071,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9915,121.596073,24.998841,3,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;自用-小客車
9916,121.56479399999999,25.013085,1,1,#DDD23B,和平東路,普通重型-機車
9917,121.535403,25.004371,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9918,121.513168,25.042323,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9919,121.499328,25.138484,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9920,121.54128100000001,24.994898000000003,3,3,#DDD23B,羅斯福路,普通重型-機車;普通重型-機車;乘客-人
9921,121.470899,25.129535,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9922,121.561543,25.039358,2,1,#DDD23B,逸仙路,自用-小客車;普通重型-機車
9923,121.513535,25.070567999999998,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9924,121.56921299999999,24.985226,2,1,#DDD23B,其他路段,電動自行車-慢車;普通重型-機車
9925,121.520707,25.048064,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9926,121.51793700000002,25.039395000000003,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9927,121.52163300000001,25.038756,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
9928,121.532853,25.033494,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9929,121.569577,25.06399,2,1,#DDD23B,其他路段,普通重型-機車;腳踏自行車-慢車
9930,121.497693,25.14423,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9931,121.54085,24.993205,2,1,#DDD23B,羅斯福路,普通重型-機車;普通重型-機車
9932,121.53222099999999,25.097082999999998,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
9933,121.52995,25.043058,2,1,#DDD23B,忠孝東路,普通重型-機車;普通輕型-機車
9934,121.53673899999998,25.041842000000003,2,1,#DDD23B,忠孝東路,自用-小客車;普通重型-機車
9935,121.54173999999999,25.047053,2,1,#DDD23B,八德路,自用-小客車;普通重型-機車
9936,121.53628400000001,25.010996,2,1,#DDD23B,基隆路,普通重型-機車;行人-人
9937,121.506529,25.049056,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9938,121.522423,25.048044,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9939,121.570438,25.053373,1,1,#DDD23B,塔悠路,普通重型-機車
9940,121.49298999999999,25.027683,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9941,121.55708700000001,25.028724,1,1,#DDD23B,基隆路,普通重型-機車
9942,121.52659799999999,25.067598,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
9943,121.5438,25.179733,2,1,#DDD23B,其他路段,自用-小客車;大型重型2(250-550C.C.)-機車
9944,121.51909199999999,25.044572,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
9945,121.539061,25.047311999999998,2,1,#DDD23B,八德路,普通重型-機車;自用-小客車
9946,121.515708,25.106644,1,1,#DDD23B,其他路段,普通重型-機車
9947,121.599673,25.131785999999998,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9948,121.55294199999999,25.03796,2,1,#DDD23B,忠孝東路,普通重型-機車;普通重型-機車
9949,121.556427,25.057971,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9950,121.512739,25.062858,2,1,#DDD23B,民權西路,大型重型2(250-550C.C.)-機車;普通重型-機車
9951,121.52528400000001,25.04775,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
9952,121.57042,25.02409,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9953,121.549148,25.044942000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9954,121.568402,25.02786,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9955,121.521667,25.088831,3,3,#DDD23B,承德路,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
9956,121.54050600000001,25.026705,2,1,#DDD23B,和平東路,計程車-小客車;普通重型-機車
9957,121.55386200000001,25.001122,2,1,#DDD23B,興隆路,普通重型-機車;普通重型-機車
9958,121.521827,25.05781,2,1,#DDD23B,其他路段,普通輕型-機車;自用-小客車
9959,121.57507199999999,25.032126,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9960,121.57816899999999,25.064247,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9961,121.522516,25.119498999999998,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9962,121.524185,25.047682000000002,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9963,121.544458,25.047703,2,1,#DDD23B,八德路,自用-小客車;普通重型-機車
9964,121.574105,25.043415,2,1,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車
9965,121.48682600000001,25.105946,1,1,#DDD23B,其他路段,普通重型-機車
9966,121.60883600000001,25.053642,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
9967,121.523677,25.098461999999998,2,1,#DDD23B,其他路段,民營公車-大客車;普通重型-機車
9968,121.492928,25.1216,1,1,#DDD23B,其他路段,普通重型-機車
9969,121.493748,25.13741,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9970,121.56757900000001,25.036602,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9971,121.56582399999999,25.04822,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9972,121.52561999999999,25.061189000000002,3,3,#DDD23B,其他路段,租賃車-小客車;普通重型-機車;乘客-人
9973,121.523397,25.120718,1,1,#DDD23B,其他路段,普通輕型-機車
9974,121.520269,25.044249,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9975,121.50480300000001,25.029172,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9976,121.525888,25.062656,4,5,#DDD23B,民權東路1段,普通重型-機車;普通重型-機車;普通重型-機車;其他人-人
9977,121.510696,25.110484,2,1,#DDD23B,承德路,普通重型-機車;普通重型-機車
9978,121.51011299999999,25.088898,2,1,#DDD23B,其他路段,營業用-小貨車(含客、貨兩用);普通重型-機車
9979,121.53000300000001,25.033795,1,1,#DDD23B,其他路段,普通重型-機車
9980,121.47036200000001,25.055107,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9981,121.573508,25.034702,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9982,121.582927,25.084598,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
9983,121.56903999999999,25.046329999999998,2,1,#DDD23B,其他路段,大型重型2(250-550C.C.)-機車;自用-小客車
9984,121.53646599999999,25.054747,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9985,121.54518600000002,25.138873,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9986,121.515514,25.029344000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9987,121.533276,25.015581,2,1,#DDD23B,羅斯福路,普通重型-機車;普通重型-機車
9988,121.567399,25.041261,3,3,#DDD23B,忠孝東路,普通重型-機車;普通重型-機車;普通重型-機車
9989,121.54059199999999,25.052073999999998,2,1,#DDD23B,南京東路,計程車-小客車;普通重型-機車
9990,121.526921,25.065426000000002,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
9991,121.55304699999999,25.024681,1,1,#DDD23B,基隆路,普通重型-機車
9992,121.506523,25.135954,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
9993,121.57463100000001,25.033556,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
9994,121.572294,25.074586,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9995,121.50101399999998,25.136704,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9996,121.54090900000001,25.063441,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
9997,121.48565900000001,25.106299,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
9998,121.56881499999999,25.084551,1,1,#DDD23B,內湖路1段,普通重型-機車
9999,121.49951100000001,25.122776,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
10000,121.582824,25.042397,2,1,#DDD23B,忠孝東路,普通重型-機車;普通重型-機車
10001,121.54560900000001,25.044821,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
10002,121.56351399999998,25.028055,2,1,#DDD23B,其他路段,營業用-小貨車(含客、貨兩用);普通重型-機車
10003,121.530548,25.032723999999998,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
10004,121.58573100000001,25.039725,2,1,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車
10005,121.52003899999998,25.075182,2,1,#DDD23B,承德路,自用-小貨車(含客、貨兩用);普通重型-機車
10006,121.521845,25.060314,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
10007,121.543425,25.021206,2,1,#DDD23B,其他路段,大型重型1(550C.C.以上)-機車;自用-小客車
