,lon,lat,value,radius
31,121.614618,25.066187,3,27
55,121.48606399999998,25.122059,2,9
67,121.53593000000001,25.057989000000003,2,9
77,121.53938400000001,25.171668,2,9
81,121.537269,25.062684,2,9
86,121.531973,25.026367999999998,3,27
99,121.513503,25.063131,2,9
130,121.50755,25.048491000000002,2,9
132,121.567355,24.981191,2,9
138,121.527823,25.060278,2,9
202,121.539308,25.004143,3,27
218,121.491923,25.026699,2,9
243,121.542818,24.996931,2,9
248,121.547526,25.019697,2,9
251,121.52556100000001,25.060305,2,9
255,121.599021,25.053825,2,9
263,121.581002,25.067624,2,9
264,121.522278,25.023723,3,27
271,121.611597,25.066089,2,9
282,121.527744,25.047036,2,9
317,121.49094199999999,25.02433,2,9
320,121.574243,25.032054000000002,2,9
368,121.607685,25.058338,3,27
401,121.517478,25.112282,3,27
402,121.51863700000001,25.0288,2,9
475,121.51110600000001,25.064622,3,27
478,121.49833899999999,25.142256,2,9
517,121.497751,25.094676,3,27
527,121.50623600000002,25.03507,2,9
528,121.50516200000001,25.138371,2,9
535,121.557171,24.998759,3,27
546,121.49538899999999,25.012614000000003,2,9
551,121.523602,25.062178,2,9
561,121.516326,25.032367999999998,2,9
588,121.51743799999998,25.023426,2,9
659,121.560526,25.017616,2,9
700,121.531062,25.013953,2,9
708,121.574151,25.043810999999998,2,9
717,121.54898700000001,25.016779999999997,2,9
719,121.527883,25.062742,2,9
749,121.566781,25.002064,2,9
755,121.480631,25.136305,2,9
771,121.510827,25.114898,3,27
784,121.58408899999999,25.038428,2,9
785,121.52283999999999,25.049554999999998,2,9
792,121.49423999999999,25.035322,2,9
801,121.581397,25.04271,2,9
808,121.54858200000001,25.038714000000002,2,9
816,121.51862,25.048513,4,81
817,121.56503300000001,25.026432999999997,2,9
822,121.59473600000001,25.054444,2,9
850,121.58549,25.046712,2,9
852,121.50821100000002,25.050614000000003,3,27
867,121.60760400000001,25.053956,2,9
868,121.574124,25.040764000000003,2,9
887,121.565721,25.035876000000002,2,9
896,121.528421,25.062429,2,9
903,121.53761499999999,25.032311,2,9
956,121.55238100000001,25.014548,2,9
999,121.568353,25.082310999999997,2,9
1002,121.54373500000001,25.026373,2,9
1007,121.51653999999999,25.118564000000003,2,9
1040,121.51588400000001,25.071965,2,9
1047,121.58734199999999,25.004181,1,3
1060,121.534922,25.009498999999998,3,27
1063,121.54895400000001,25.024760999999998,2,9
1101,121.54520600000001,25.048134,2,9
1104,121.555219,25.058272,2,9
1105,121.58160500000001,25.074738,2,9
1110,121.514854,25.068009,2,9
1113,121.53815,24.997537,2,9
1130,121.547956,25.038114999999998,3,27
1142,121.614655,25.066738,3,27
1154,121.61423799999999,25.059853,2,9
1158,121.491914,25.033237,2,9
1162,121.51783999999999,25.023391,2,9
1194,121.540733,25.027654000000002,2,9
1224,121.49961100000002,25.120967999999998,1,3
1238,121.51091399999999,25.067839000000003,3,27
1250,121.50228100000001,25.041698999999998,2,9
1256,121.52539099999998,25.056532,2,9
1276,121.527533,25.018758,2,9
1307,121.525209,25.11881,3,27
1314,121.541974,25.001929,2,9
1325,121.51053200000001,25.050289000000003,2,9
1334,121.5654,25.081916,3,27
1368,121.56834199999999,25.03187,2,9
1382,121.566624,25.044857999999998,2,9
1406,121.511104,25.063085,3,27
1448,121.50893899999998,25.088162,2,9
1451,121.50159,25.044787,2,9
1456,121.576109,25.08444,2,9
1512,121.56745500000001,25.042448,2,9
1514,121.58113600000001,25.082203,2,9
1580,121.5066,25.036017,2,9
1594,121.56605800000001,25.06332,3,27
1637,121.485299,25.138289,4,81
1653,121.585182,25.047979,2,9
1677,121.545969,25.038098,1,3
1678,121.550297,25.003498999999998,2,9
1687,121.568431,25.041082,2,9
1716,121.577471,25.080131,2,9
1737,121.56697,25.085573,2,9
1748,121.522925,25.061961,2,9
1779,121.51461299999998,25.038607,2,9
1788,121.545846,25.018688,2,9
1812,121.56057,25.016627,3,27
1824,121.465979,25.129746,3,27
1837,121.465975,25.129746,4,81
1848,121.562425,25.037808,1,3
1861,121.562946,25.0387,4,81
1865,121.53336100000001,25.068227,3,27
1869,121.540273,24.998077,2,9
1900,121.54713500000001,25.048351,3,27
1922,121.51601200000002,25.064372,2,9
1996,121.513901,25.072031,2,9
2009,121.48881499999999,25.030634,2,9
2014,121.552856,25.041408999999998,3,27
2038,121.50798400000001,25.044683,2,9
2065,121.518557,25.08514,2,9
2068,121.55486699999999,24.980183,2,9
2085,121.52253700000001,25.066796,2,9
2091,121.512126,25.063848999999998,2,9
2092,121.5095,25.02805,4,81
2112,121.514175,25.114991,2,9
2125,121.523602,25.060233,2,9
2137,121.521499,25.088788,2,9
2193,121.547725,25.028709,2,9
2251,121.51901200000002,25.026,2,9
2288,121.555016,25.051701,3,27
2310,121.551643,24.992544,2,9
2321,121.513098,25.083722,2,9
2326,121.60748799999999,25.073523,3,27
2354,121.576613,24.996491,2,9
2392,121.56223999999999,25.037077,1,3
2448,121.56362299999999,25.035904000000002,2,9
2457,121.51316899999999,25.026419,2,9
2523,121.50081599999999,25.043984,1,3
2542,121.5636,25.028081,3,27
2543,121.546095,25.040557,3,27
2552,121.589514,25.045694,2,9
2556,121.583418,25.040737,2,9
2582,121.54440600000001,25.138629,2,9
2595,121.49584499999999,25.035631,2,9
2600,121.52271100000002,25.055,2,9
2601,121.52849499999999,25.062425,2,9
2618,121.57191100000001,24.995914000000003,2,9
2631,121.595735,25.083506,2,9
2639,121.566281,25.035866,2,9
2655,121.554629,25.022332000000002,2,9
2669,121.52108999999999,25.115282,1,3
2671,121.584207,25.068906,3,27
2675,121.554822,25.001316,2,9
2676,121.490793,25.102792,2,9
2687,121.521271,25.041446,2,9
2692,121.48343700000001,25.13736,3,27
2696,121.554048,24.999868,2,9
2711,121.53258100000001,25.036126,2,9
2716,121.500429,25.038569,2,9
2745,121.539125,25.004321,2,9
2749,121.499443,25.141272,2,9
2753,121.54874299999999,25.050109,4,81
2806,121.514705,25.062889000000002,2,9
2841,121.51261699999999,25.024604999999998,2,9
2866,121.578103,25.061842000000002,2,9
2920,121.49856399999999,25.040714,2,9
2923,121.56718300000001,24.983558,3,27
2951,121.501281,25.035273999999998,2,9
2989,121.568478,25.036635999999998,2,9
3015,121.484596,25.134354000000002,3,27
3019,121.60084099999999,25.060827,2,9
3058,121.502553,25.138322,2,9
3097,121.55975,25.084975,3,27
3179,121.56611299999999,25.047622,3,27
3199,121.54411999999999,25.079444,2,9
3237,121.561998,25.036172,2,9
3262,121.50798999999999,25.029444,2,9
3263,121.57179599999999,25.041058,2,9
3267,121.48671100000001,25.061453,4,81
3295,121.581896,25.044232,2,9
3333,121.54737,25.096331,2,9
3340,121.50076200000001,25.063274,2,9
3343,121.533348,25.016839,2,9
3369,121.518344,25.113723,2,9
3373,121.57148000000001,25.044667,2,9
3374,121.56819899999999,25.035825,2,9
3384,121.60620800000001,25.054267000000003,2,9
3397,121.52873100000001,25.017677,2,9
3417,121.566363,25.061729,2,9
3424,121.60412099999999,25.056665,2,9
3433,121.51826799999999,25.041535,2,9
3435,121.51870100000001,25.048261,2,9
3436,121.523404,25.118717999999998,3,27
3448,121.569575,25.056385000000002,2,9
3483,121.490475,25.139141,2,9
3489,121.57037,25.045602,2,9
3507,121.5535,25.115145000000002,2,9
3529,121.54806,25.033352999999998,2,9
3539,121.516348,25.025639,2,9
3577,121.589124,25.046629,2,9
3615,121.504058,25.03961,2,9
3627,121.55821200000001,25.028598000000002,2,9
3641,121.53387,25.019106,2,9
3642,121.576516,25.079647,2,9
3645,121.48671100000001,25.061453,2,9
3656,121.59624,24.986283,2,9
3659,121.54850400000001,25.061607000000002,3,27
3670,121.515045,25.032032,2,9
3685,121.52596899999999,25.054144,2,9
3686,121.516446,25.090922,3,27
3710,121.533997,25.115851,3,27
3724,121.569997,25.022028,3,27
3725,121.582315,25.054941,2,9
3735,121.52853200000001,25.023974,2,9
3802,121.548323,25.027324,2,9
3809,121.538398,25.029155,2,9
3835,121.516112,25.045509,2,9
3850,121.521378,25.084713,2,9
3872,121.569156,25.08642,2,9
3911,121.50383300000001,25.037986,3,27
3912,121.521695,25.049846,2,9
3962,121.51489099999999,25.115042000000003,3,27
3994,121.53479899999999,25.052052,3,27
4059,121.53344399999999,25.060370000000002,2,9
4102,121.50546200000001,25.026017,2,9
4165,121.59278400000001,25.06883,2,9
4175,121.53751899999999,25.100786,2,9
4188,121.50522600000001,25.027428,3,27
4201,121.51695900000001,25.057256,2,9
4240,121.61874499999999,25.054792000000003,3,27
4256,121.513921,25.039824,3,27
4267,121.515953,25.116169,2,9
4281,121.54718000000001,25.042648,2,9
4337,121.53292900000001,25.101275,3,27
4354,121.52646599999999,25.028609,2,9
4462,121.498073,25.035159,2,9
4476,121.60528300000001,25.054298,2,9
4511,121.502757,25.019345,2,9
4547,121.56843400000001,24.991413,3,27
4548,121.580405,25.06748,2,9
4566,121.54798600000001,25.062107,2,9
4611,121.615918,25.059792,3,27
4642,121.500588,25.038423,2,9
4643,121.54916599999999,25.028439000000002,3,27
4691,121.52863700000002,25.011983999999998,3,27
4711,121.569259,25.057216,5,243
4721,121.539432,24.988488,3,27
4738,121.586451,24.988013,2,9
4742,121.54243899999999,25.062247,2,9
4744,121.616782,25.03741,2,9
4772,121.495823,25.039047,2,9
4780,121.543699,25.033407,4,81
4781,121.52508999999999,25.106303,2,9
4787,121.54597700000001,25.029144,2,9
4789,121.50265700000001,25.121392999999998,2,9
4831,121.51053200000001,25.050289000000003,2,9
4865,121.52333899999999,25.044718,2,9
4874,121.55533999999999,25.002202,2,9
4883,121.572753,25.077313,3,27
4965,121.56906200000002,25.061007,3,27
4970,121.518157,25.060213,3,27
4990,121.46836499999999,25.12817,1,3
5088,121.59305900000001,25.050148999999998,2,9
5108,121.508016,25.050058,4,81
5121,121.540679,24.997257,2,9
5126,121.52140800000001,25.091104,2,9
5132,121.52236,25.055035999999998,4,81
5136,121.53803799999999,25.068323,2,9
5140,121.52413899999999,25.022077,2,9
5141,121.52973200000001,25.048374,2,9
5142,121.515957,25.0629,3,27
5143,121.561494,25.035944,2,9
5147,121.56454599999999,25.028610999999998,2,9
5163,121.55078,25.043509,2,9
5166,121.511375,25.05937,2,9
5173,121.54337199999999,25.024922,1,3
5182,121.58863500000001,25.050498,1,3
5185,121.52405900000001,25.097262,2,9
5204,121.525281,25.055623999999998,3,27
5210,121.543651,25.039846,2,9
5213,121.49628100000001,25.030135,2,9
5235,121.53433899999999,25.062576999999997,2,9
5266,121.4906,25.029251000000002,2,9
5272,121.517298,25.048432000000002,3,27
5280,121.49568500000001,25.028676,2,9
5290,121.520131,25.093343,3,27
5299,121.500662,25.039479999999998,2,9
5349,121.55301299999999,25.01377,2,9
5352,121.528232,25.038145,2,9
5367,121.51346699999999,25.117843,2,9
5388,121.50076299999999,25.093261,2,9
5412,121.556855,25.025523,2,9
5417,121.59780400000001,25.066109,2,9
5453,121.559225,25.028213,4,81
5460,121.576949,25.075101999999998,3,27
5468,121.518775,25.10928,2,9
5493,121.552779,25.04901,3,27
5615,121.47501399999999,25.132917000000003,2,9
5619,121.57103899999998,24.991721,2,9
5683,121.55611100000002,25.054318,3,27
5695,121.511224,25.069275,2,9
5701,121.52468600000002,25.062309,3,27
5719,121.527654,25.090547,3,27
5757,121.518473,25.068537,3,27
5837,121.527602,25.036444,2,9
5849,121.50928,25.086573,2,9
5870,121.52903400000001,25.062412,2,9
5879,121.55226200000001,25.000501,7,2187
5895,121.544706,25.062247,3,27
5900,121.507501,25.053735999999997,3,27
5929,121.53975200000001,24.999523999999997,2,9
5951,121.520509,25.048001,2,9
5984,121.5065,25.02608,2,9
6002,121.565524,25.048977,2,9
6014,121.6064,25.053182999999997,2,9
6029,121.50124,25.035262,3,27
6107,121.54609599999999,25.018498,2,9
6115,121.506518,25.028508,3,27
6123,121.499827,25.120936,1,3
6127,121.56773799999999,25.065313,3,27
6131,121.571793,25.064521,2,9
6137,121.535114,25.101378,3,27
6167,121.543957,25.050632999999998,2,9
6170,121.541246,25.07199,2,9
6179,121.549632,25.038043,2,9
6186,121.555536,25.023239,1,3
6215,121.55958799999999,24.977263,1,3
6234,121.61421200000001,25.060861,2,9
6262,121.508021,25.037048000000002,2,9
6300,121.57841599999999,25.036068,2,9
6305,121.549833,25.080029999999997,2,9
6324,121.5171,25.050867,2,9
6356,121.549173,25.055766000000002,2,9
6359,121.534802,25.045051,2,9
6374,121.569829,24.984413,2,9
6378,121.53326000000001,25.040483,2,9
6380,121.528671,25.110284,2,9
6400,121.5334,25.061191,2,9
6405,121.524323,25.079849,2,9
6442,121.56920900000001,24.991979,3,27
6443,121.55776999999999,25.041341,2,9
6444,121.574583,25.040855,2,9
6458,121.531155,25.112367000000003,2,9
6467,121.58466999999999,25.046732000000002,2,9
6509,121.523255,25.037886999999998,2,9
6532,121.568401,25.039109,3,27
6549,121.559273,25.062406,2,9
6582,121.56691200000002,25.053369,2,9
6632,121.515049,25.048267000000003,2,9
6665,121.52530700000001,25.108719,2,9
6672,121.556124,25.025571,3,27
6702,121.580114,25.048505,2,9
6711,121.548032,24.987082,2,9
6728,121.52113100000001,25.052578,2,9
6729,121.53496299999999,25.062551000000003,2,9
6730,121.51725800000001,25.039151999999998,2,9
6744,121.514821,25.027663,3,27
6751,121.50821100000002,25.050614000000003,3,27
6775,121.56623400000001,24.966275,2,9
6787,121.571572,24.994022,3,27
6801,121.52008799999999,25.093304999999997,2,9
6830,121.53041999999999,25.066274,2,9
6845,121.592441,25.054265,3,27
6850,121.59490500000001,25.050601,2,9
6852,121.534802,25.045051,3,27
6864,121.556279,25.082648000000002,2,9
6879,121.50873999999999,25.053378,2,9
6880,121.52346599999998,25.070692,3,27
6883,121.555901,25.027241,2,9
6890,121.576641,25.079015,2,9
6900,121.51159399999999,25.054645,2,9
6928,121.616165,25.068251,2,9
7003,121.53009099999998,25.061526999999998,4,81
7007,121.508117,25.116912,2,9
7028,121.482933,25.103299,2,9
7067,121.50111100000001,25.129125,2,9
7093,121.54623400000001,24.995368,2,9
7107,121.597264,25.060306,2,9
7113,121.610235,25.062561,1,3
7118,121.49541,25.021248,3,27
7124,121.52530300000001,25.075789999999998,2,9
7135,121.558295,24.997501999999997,2,9
7148,121.547724,25.021493,3,27
7152,121.528148,25.077294000000002,2,9
7162,121.531659,25.059347,2,9
7193,121.535991,25.061142,2,9
7195,121.5652,25.02696,2,9
7200,121.53688700000001,25.041646,2,9
7244,121.516001,25.069032999999997,2,9
7264,121.51994499999999,25.075318,2,9
7287,121.57295900000001,25.077248,2,9
7325,121.57222,25.040447,3,27
7373,121.61666899999999,25.055135,2,9
7378,121.57810900000001,25.03839,1,3
7381,121.55855600000001,25.083897,3,27
7419,121.52153200000001,25.09134,2,9
7463,121.56657,25.088126000000003,2,9
7481,121.525453,25.054938,2,9
7487,121.610824,25.065932999999998,3,27
7492,121.543772,25.044749,2,9
7529,121.526371,25.100938,2,9
7540,121.578374,25.083892000000002,3,27
7565,121.553366,25.053266,2,9
7621,121.517146,25.045033,2,9
7682,121.59190900000002,24.999148,2,9
7697,121.50690800000001,25.063809,4,81
7706,121.57401499999999,25.040982999999997,3,27
7727,121.584709,25.084373,1,3
7737,121.606425,25.0532,2,9
7749,121.57443700000002,25.03337,2,9
7779,121.471528,25.136313,2,9
7900,121.595173,25.084029,2,9
7961,121.54623799999999,25.151348000000002,1,3
7977,121.57328600000001,25.078556,2,9
8015,121.506082,25.048837,2,9
8031,121.541357,24.992889,2,9
8140,121.57578500000001,25.068964,3,27
8161,121.56726299999998,25.031862,2,9
8193,121.52196799999999,25.08771,2,9
8194,121.57606000000001,25.07455,2,9
8198,121.525578,25.047358,3,27
8216,121.49186100000001,25.03172,4,81
8218,121.52008899999998,25.115499,2,9
8237,121.56244099999999,25.058553,3,27
8265,121.568386,25.040087,2,9
8282,121.507309,25.026501,2,9
8292,121.50368200000001,25.130895000000002,2,9
8311,121.566427,24.990526000000003,3,27
8329,121.51421299999998,25.053566,1,3
8339,121.52845400000001,25.022951000000003,2,9
8341,121.61155,25.055173,2,9
8353,121.594352,25.079051,2,9
8372,121.55503999999999,24.987482,2,9
8382,121.55316599999999,25.002433,2,9
8400,121.470623,25.12976,2,9
8417,121.505277,25.028707999999998,4,81
8418,121.604351,24.970164999999998,2,9
8451,121.522792,25.059867,2,9
8452,121.562655,25.080099,2,9
8515,121.56546200000001,25.035876000000002,2,9
8566,121.54685500000001,25.027097,3,27
8571,121.53726999999999,25.062484,3,27
8603,121.54241,25.06179,2,9
8605,121.55018799999999,25.022541,2,9
8608,121.517963,25.026664,5,243
8620,121.51373400000001,25.038678,2,9
8624,121.52515600000001,25.085898999999998,2,9
8703,121.594798,25.050728,2,9
8773,121.615412,25.045201000000002,2,9
8851,121.51053200000001,25.050289000000003,2,9
8870,121.564999,25.080815,2,9
8922,121.55441299999998,25.061954999999998,2,9
8927,121.51494299999999,25.032032,3,27
8932,121.49214599999999,25.025191,2,9
8936,121.580132,25.058949,1,3
8963,121.533138,25.039212,2,9
8988,121.552522,25.048083,2,9
8994,121.52838999999999,25.038329,2,9
9005,121.57991499999999,25.049560999999997,2,9
9011,121.525772,25.103558,2,9
9040,121.52734299999999,25.059986,2,9
9041,121.52896299999999,25.062047,1,3
9046,121.507478,25.129939,1,3
9071,121.49775,25.040452,2,9
9117,121.56411100000001,24.989411999999998,3,27
9140,121.51506,25.054118,2,9
9141,121.50373,25.025192999999998,2,9
9178,121.565502,25.039114,2,9
9192,121.58783999999999,25.069126,4,81
9204,121.53027,25.06121,2,9
9211,121.567596,25.053158,2,9
9222,121.53322,25.044823,3,27
9231,121.52112,25.077839,2,9
9233,121.471593,25.122922,2,9
9249,121.512173,25.049707,2,9
9260,121.56873700000001,25.056604,3,27
9266,121.57059,25.079991,2,9
9285,121.538124,25.112215,2,9
9293,121.515244,25.05002,2,9
9301,121.526905,25.107298999999998,2,9
9302,121.566705,25.025436,2,9
9319,121.56313899999999,25.076154000000002,2,9
9320,121.568477,25.038895,2,9
9325,121.616979,25.058078,2,9
9330,121.52540800000001,25.039005,2,9
9371,121.54453400000001,25.080773,3,27
9374,121.516741,25.023073999999998,2,9
9379,121.525678,25.064909,2,9
9380,121.51494299999999,25.032032,2,9
9384,121.500202,25.042995,2,9
9392,121.543917,25.048268,2,9
9423,121.540682,25.013931,2,9
9454,121.55061599999999,25.03333,2,9
9457,121.54681699999999,25.048168,3,27
9473,121.522553,25.027124,2,9
9476,121.53956699999999,25.012917,3,27
9495,121.49867900000001,25.120932,2,9
9507,121.517421,25.022212,3,27
9508,121.541078,25.025133,2,9
9536,121.50925,25.03046,1,3
9583,121.501874,25.139174,2,9
9605,121.56384299999999,25.040374,2,9
9616,121.599616,25.079038,2,9
9690,121.497441,25.031981,2,9
9738,121.578232,25.084024,2,9
9758,121.58243700000001,25.043775,2,9
9760,121.61438899999999,25.060392999999998,2,9
9770,121.546885,25.131144,4,81
9785,121.55556100000001,25.018586,2,9
9797,121.597793,25.051116,2,9
9804,121.540447,25.044747,2,9
9810,121.51122,25.062788,2,9
9822,121.581303,25.075523,2,9
9850,121.499276,25.09573,3,27
9882,121.50061799999999,25.031185999999998,3,27
9888,121.57640900000001,25.071232000000002,2,9
9889,121.560654,25.037712,2,9
9895,121.52160500000001,25.053978,3,27
9898,121.51130400000001,25.072681,2,9
9921,121.58748,25.041764,2,9
9943,121.53658200000001,25.02587,2,9
9957,121.495167,25.021176,2,9
9971,121.545823,25.134225,2,9
9981,121.565491,25.082314999999998,2,9
10008,121.50821699999999,25.051247,2,9
10026,121.532875,25.040633,2,9
10036,121.49838100000001,25.157051,3,27
10048,121.52709499999999,25.048581,2,9
10053,121.524051,25.120615,3,27
10057,121.49938700000001,25.036671,3,27
10067,121.524616,25.049142,2,9
10077,121.50076200000001,25.063274,2,9
10079,121.525524,25.058055,2,9
10164,121.54161299999998,25.024895,2,9
10171,121.572239,25.049229,2,9
10196,121.504043,25.13739,2,9
10208,121.58488999999999,25.052533,2,9
10210,121.524511,25.03586,2,9
10226,121.49760500000001,25.036731,2,9
10264,121.503098,25.123870999999998,2,9
10265,121.60895500000001,25.054826000000002,2,9
10273,121.582222,25.05569,3,27
10283,121.60881699999999,25.063157999999998,3,27
10298,121.50076200000001,25.063274,4,81
10312,121.56506599999999,25.082701999999998,2,9
10322,121.541048,25.058871,2,9
10337,121.58761399999999,25.073598999999998,2,9
10353,121.53223500000001,25.015048999999998,2,9
10355,121.51592,25.062853,3,27
10357,121.51356200000001,25.072523,3,27
10369,121.498499,25.021349,2,9
10372,121.52993799999999,25.016664000000002,2,9
10375,121.507209,25.030848000000002,2,9
10387,121.512583,25.035516,2,9
10398,121.525494,25.056649,2,9
10405,121.54304099999999,25.065873,4,81
10422,121.56061000000001,24.982198,2,9
10425,121.55615,25.025612,2,9
10440,121.541904,24.994945,2,9
10445,121.517356,25.038772,2,9
10468,121.56472600000001,24.982501,3,27
10485,121.555776,25.024017999999998,2,9
10521,121.567618,25.038455,2,9
10536,121.56879599999999,25.040753,3,27
10551,121.564654,25.04945,2,9
10577,121.527992,25.047867999999998,2,9
10582,121.532946,25.042254,2,9
10586,121.583141,25.07726,2,9
10612,121.513503,25.063131,2,9
10647,121.52318999999999,25.050759,2,9
10653,121.508117,25.042220999999998,2,9
10656,121.54781100000001,25.037513,2,9
10657,121.502264,25.034614,2,9
10659,121.54118700000001,25.062558,2,9
10672,121.502599,25.038844,3,27
10679,121.524492,25.079728,2,9
10684,121.50290600000001,25.122676000000002,2,9
10722,121.56955900000001,25.049109,2,9
10768,121.524897,25.108537,2,9
10804,121.542524,25.062964,2,9
10843,121.52424199999999,25.047893,2,9
10877,121.51486000000001,25.049155,3,27
10886,121.502351,25.043376000000002,2,9
10920,121.56300800000001,24.981564000000002,2,9
10928,121.54920200000001,25.044966,2,9
10957,121.507144,25.043648,2,9
10960,121.540159,25.013509,3,27
10963,121.50473799999999,25.136978,2,9
10999,121.56983600000001,25.058493,3,27
11013,121.501782,25.03831,2,9
11062,121.50709599999999,25.037403,3,27
11066,121.615319,25.054211,2,9
11071,121.558252,25.052594,4,81
11076,121.54356100000001,25.034317,2,9
11088,121.565522,25.086297000000002,2,9
11094,121.493711,25.02692,2,9
11116,121.556898,24.99805,2,9
11148,121.543982,25.051804999999998,2,9
11153,121.53218000000001,25.096604,2,9
11157,121.56645300000001,25.02582,2,9
11159,121.560698,25.060377,2,9
11168,121.54599099999999,25.046372,2,9
11186,121.503425,25.074749,3,27
11201,121.52568400000001,25.05954,3,27
11202,121.554616,25.027805999999998,2,9
11204,121.51725400000001,25.052656,2,9
11213,121.525678,25.064909,2,9
11214,121.532508,25.040604000000002,1,3
11239,121.51069299999999,25.04755,2,9
11247,121.51928799999999,25.110406,4,81
11265,121.527395,25.062563,3,27
11298,121.533394,25.016942,2,9
11301,121.528878,25.046570000000003,2,9
11365,121.50864399999999,25.077920000000002,2,9
11396,121.543302,25.029636,2,9
11422,121.51104099999999,25.044137,1,3
11429,121.556475,25.02635,2,9
11455,121.51155700000001,25.073538,2,9
11462,121.51726799999999,25.039197,2,9
11471,121.55643799999999,25.051676,2,9
11479,121.502179,25.120206,3,27
11501,121.55816200000001,25.023305,2,9
11545,121.51354099999999,25.05301,2,9
11557,121.533151,25.062624,2,9
11573,121.58148100000001,25.049644,2,9
11576,121.571785,24.995319,2,9
11674,121.530999,25.04625,2,9
11726,121.52081399999999,25.036552,2,9
11729,121.51034299999999,25.060546,2,9
11747,121.557445,25.038407,2,9
11767,121.50962700000001,25.042178,2,9
11779,121.56833799999998,24.991344,2,9
11816,121.50318999999999,25.137616,2,9
11822,121.544422,25.067524,2,9
11847,121.511449,25.061376,2,9
11852,121.580802,25.076767999999998,2,9
11863,121.51643100000001,25.025624,3,27
11967,121.518491,25.069122,1,3
11994,121.54364699999999,25.031022,2,9
11998,121.577871,25.036082,3,27
12014,121.514177,25.045162,2,9
12017,121.544421,25.038154000000002,2,9
12084,121.510504,25.050276,2,9
12085,121.55185900000001,24.987702,2,9
12100,121.520299,25.075229,3,27
12138,121.51513100000001,25.046895000000003,3,27
12139,121.51845800000001,25.067401999999998,4,81
12162,121.516742,25.034707,2,9
12197,121.49023799999999,25.035276,3,27
12219,121.533065,25.060389,2,9
12223,121.50594199999999,25.042767,2,9
12257,121.53291999999999,25.096968,3,27
12325,121.553077,25.102218,3,27
12340,121.55768799999998,25.061871,3,27
12380,121.53453200000001,25.022662,2,9
12419,121.51158400000001,25.056957,2,9
12430,121.54933500000001,25.060739,2,9
12440,121.567224,25.035801,3,27
12464,121.510427,25.041317000000003,2,9
12495,121.568822,24.9877,2,9
12567,121.509014,25.042117,2,9
12570,121.51971999999999,25.103607,3,27
12602,121.498147,25.131908,3,27
12637,121.52651200000001,25.100865,2,9
12641,121.52136499999999,25.093791,2,9
12699,121.527079,25.100974,2,9
12702,121.560322,25.055325,2,9
12714,121.578375,25.000595999999998,3,27
12715,121.502642,25.032485,1,3
12767,121.554608,25.061802,3,27
12798,121.56822,25.033028,2,9
12807,121.56843400000001,25.035833,2,9
12809,121.58355300000001,25.075006,2,9
12813,121.574514,25.033478,2,9
12848,121.52307900000001,25.060364,2,9
12857,121.61309299999999,25.062098000000002,2,9
12867,121.599616,25.079038,2,9
12920,121.52438500000001,25.026767,2,9
12960,121.503156,25.089532000000002,3,27
12986,121.572349,25.064429999999998,3,27
13022,121.50317199999999,25.137579000000002,2,9
13047,121.57675,25.05082,3,27
13048,121.57879299999999,25.066047,2,9
13065,121.552217,24.987647,2,9
13087,121.58143700000001,25.045414,2,9
13106,121.51871299999999,25.048098,1,3
13111,121.536599,24.998182999999997,1,3
13141,121.562303,24.9825,3,27
13160,121.595918,25.055283,2,9
13168,121.558673,24.981139000000002,2,9
13170,121.5902,25.064523,2,9
13171,121.516327,25.048631,2,9
13185,121.511351,25.060666,2,9
13196,121.57343,24.997032,2,9
13198,121.593699,25.06183,2,9
13199,121.55528100000001,25.02429,2,9
13236,121.533732,25.057508,2,9
13325,121.615246,25.053007,2,9
13343,121.502994,25.035024,2,9
13362,121.61831299999999,25.070729,2,9
13387,121.56538700000002,25.031975,2,9
13394,121.524052,25.10501,2,9
13414,121.573856,24.997581,3,27
13437,121.550518,25.061501,2,9
13462,121.586998,25.048713,2,9
13506,121.56733700000001,25.041051,4,81
13511,121.55963700000001,25.032962,3,27
13564,121.504139,25.030053,2,9
13585,121.54448799999999,24.998662,2,9
13600,121.613396,25.066388,2,9
13606,121.530317,25.046288,3,27
13607,121.56178100000001,24.988828,2,9
13616,121.57731299999999,24.987374,2,9
13623,121.505953,25.030457000000002,2,9
13696,121.61906599999999,25.070639,2,9
13708,121.51739199999999,25.11222,2,9
13746,121.5745,25.080413,2,9
13770,121.55632299999999,25.049051000000002,2,9
13778,121.589251,25.060869,2,9
13784,121.58178899999999,25.043862,4,81
13786,121.49701599999999,25.031598000000002,2,9
13797,121.563717,25.039229000000002,2,9
13815,121.57139199999999,24.994031,2,9
13828,121.503279,25.12116,2,9
13829,121.502808,25.121417,2,9
13858,121.54534,25.033144,2,9
13868,121.51715300000001,25.071823000000002,2,9
13897,121.507074,25.026737,2,9
13901,121.556944,25.020322,3,27
13924,121.583766,25.038034,2,9
13951,121.525451,25.054963,2,9
13958,121.49852,25.137503,3,27
13959,121.573674,24.988097,1,3
13962,121.500451,25.043421,2,9
13989,121.50928,25.086573,4,81
14001,121.52998899999999,25.023073,3,27
14038,121.56731299999998,25.051576,1,3
14085,121.55463799999998,25.000857,2,9
14128,121.512846,25.034388,2,9
14162,121.496004,25.029072,2,9
14166,121.52145,25.037976999999998,2,9
14171,121.55626299999999,25.077163,2,9
14202,121.530998,25.048471,2,9
14236,121.554507,25.001032000000002,3,27
