Team,Player,Assister,Make,AvgPoints,Age,AvgBLK,AvgSTL,AvgAST,Avg3points,alt
POR,Meyers Leonard,Al-Farouq Aminu,3,7.65,28,0.25,0.5,1.25,0.3965,MeyersLeonard
POR,Jake Layman,Wade Baldwin,2,4.75,22,0.25,0.25,0.75,0.274,JakeLayman
POR,Zach Collins,Wade Baldwin,4,4.25,22,0.5,0.2,0.85,0.2765,ZachCollins
POR,Seth Curry,Jusuf Nurkić,7,11.75,24,0.8,0.75,2.05,0.2765,SethCurry
POR,Maurice Harkless,CJ McCollum,23,14.35,27,0.65,0.95,2.1,0.325,MauriceHarkless
POR,Seth Curry,Al-Farouq Aminu,3,8.65,28,0.3,0.65,1.1,0.3965,SethCurry
POR,Caleb Swanigan,Jake Layman,1,4.75,24,0.2,0.3,0.55,0.263,CalebSwanigan
POR,Meyers Leonard,Maurice Harkless,1,6.8,25,0.5,0.65,1.2,0.3625,MeyersLeonard
POR,Jusuf Nurkić,Zach Collins,3,11.1,21,1.15,0.65,2.05,0.217,JusufNurkić
POR,Evan Turner,CJ McCollum,5,13.9,27,0.3,0.65,3.45,0.2935,EvanTurner
POR,Al-Farouq Aminu,Zach Collins,3,8,21,0.65,0.55,1.1,0.337,Al-FarouqAminu
POR,Al-Farouq Aminu,Seth Curry,5,8.65,28,0.3,0.65,1.1,0.3965,Al-FarouqAminu
POR,Evan Turner,Al-Farouq Aminu,2,8.1,28,0.3,0.65,2.6,0.2775,EvanTurner
POR,Maurice Harkless,Jake Layman,2,7.65,24,0.65,0.75,0.95,0.3005,MauriceHarkless
POR,Zach Collins,Al-Farouq Aminu,1,8,28,0.65,0.55,1.1,0.337,ZachCollins
POR,Anfernee Simons,Gary Trent Jr.,1,3.25,20,0.05,0.1,0.5,0.2915,AnferneeSimons
POR,Jake Layman,Al-Farouq Aminu,6,8.5,28,0.4,0.6,1,0.3345,JakeLayman
POR,Jusuf Nurkić,Evan Turner,9,11.2,30,0.8,0.75,3.55,0.1575,JusufNurkić
POR,CJ McCollum,Zach Collins,8,13.8,21,0.65,0.55,1.95,0.353,CJMcCollum
POR,Jake Layman,Gary Trent Jr.,1,5.15,20,0.25,0.25,0.5,0.282,JakeLayman
POR,Meyers Leonard,Skal Labissière,1,4.65,22,0.2,0.25,0.9,0.725,MeyersLeonard
POR,Meyers Leonard,Anfernee Simons,4,4.85,19,0.05,0.15,0.95,0.3975,MeyersLeonard
POR,Skal Labissière,Anfernee Simons,1,3.6,19,0.15,0.2,0.65,0.6725,SkalLabissière
POR,Anfernee Simons,Jake Layman,1,5.7,24,0.2,0.25,0.7,0.3355,AnferneeSimons
POR,Seth Curry,Maurice Harkless,4,7.8,25,0.55,0.8,1.05,0.3625,SethCurry
POR,Nik Stauskas,Damian Lillard,3,15.95,28,0.25,0.7,4.15,0.3565,NikStauskas
POR,Maurice Harkless,Enes Kanter,3,10.4,26,0.65,0.85,1.3,0.2625,MauriceHarkless
POR,Zach Collins,Rodney Hood,5,8.1,26,0.6,0.55,1.1,0.338,ZachCollins
POR,Rodney Hood,CJ McCollum,4,15.3,27,0.35,0.8,2.15,0.36,RodneyHood
POR,Anfernee Simons,Meyers Leonard,1,4.85,26,0.05,0.15,0.95,0.3975,AnferneeSimons
POR,Damian Lillard,Rodney Hood,2,17.7,26,0.35,0.95,4.1,0.357,DamianLillard
POR,Skal Labissière,Gary Trent Jr.,1,3.05,20,0.2,0.2,0.45,0.619,SkalLabissière
POR,Damian Lillard,Zach Collins,4,16.2,21,0.65,0.7,3.9,0.35,DamianLillard
POR,Nik Stauskas,Seth Curry,4,7,28,0.15,0.4,1.15,0.397,NikStauskas
POR,Jusuf Nurkić,Jake Layman,4,11.6,24,0.9,0.7,1.95,0.2145,JusufNurkić
POR,Evan Turner,Jusuf Nurkić,5,11.2,24,0.8,0.75,3.55,0.1575,EvanTurner
POR,Caleb Swanigan,Evan Turner,3,4.35,30,0.1,0.35,2.15,0.206,CalebSwanigan
POR,Nik Stauskas,Zach Collins,4,6.35,21,0.5,0.3,1.15,0.3375,NikStauskas
POR,Jusuf Nurkić,Maurice Harkless,18,11.65,25,1.15,1.05,2.2,0.189,JusufNurkić
POR,Nik Stauskas,Maurice Harkless,2,6.9,25,0.5,0.7,1.3,0.3095,NikStauskas
POR,Nik Stauskas,Caleb Swanigan,3,3.95,21,0.05,0.3,0.85,0.2575,NikStauskas
POR,Nik Stauskas,Caleb Swanigan,3,4,21,0.05,0.25,0.9,0.272,NikStauskas
POR,Nik Stauskas,CJ McCollum,5,13.55,27,0.25,0.55,2.2,0.3595,NikStauskas
POR,Caleb Swanigan,Nik Stauskas,2,3.95,25,0.05,0.3,0.85,0.2575,CalebSwanigan
POR,Caleb Swanigan,Nik Stauskas,2,4,25,0.05,0.25,0.9,0.272,CalebSwanigan
POR,Al-Farouq Aminu,Maurice Harkless,12,8.55,25,0.65,0.95,1.25,0.309,Al-FarouqAminu
POR,Jake Layman,Enes Kanter,8,10.35,26,0.4,0.5,1.05,0.288,JakeLayman
POR,Evan Turner,Rodney Hood,3,8.2,26,0.25,0.65,2.6,0.2785,EvanTurner
POR,Enes Kanter,Evan Turner,6,9.95,30,0.3,0.55,2.65,0.231,EnesKanter
POR,Enes Kanter,Seth Curry,5,10.5,28,0.3,0.55,1.15,0.35,EnesKanter
POR,Enes Kanter,Rodney Hood,6,12.45,26,0.3,0.65,1.75,0.325,EnesKanter
POR,Enes Kanter,Rodney Hood,6,11.35,26,0.35,0.7,1.35,0.2975,EnesKanter
POR,Damian Lillard,Maurice Harkless,7,16.75,25,0.65,1.1,4.05,0.322,DamianLillard
POR,Enes Kanter,Zach Collins,1,9.85,21,0.65,0.45,1.15,0.2905,EnesKanter
POR,Anfernee Simons,Damian Lillard,1,14.8,28,0.2,0.6,3.8,0.357,AnferneeSimons
POR,Rodney Hood,Seth Curry,2,8.75,28,0.25,0.65,1.1,0.3975,RodneyHood
POR,Maurice Harkless,Rodney Hood,2,8.65,26,0.6,0.95,1.25,0.31,MauriceHarkless
POR,Maurice Harkless,Seth Curry,2,7.8,28,0.55,0.8,1.05,0.3625,MauriceHarkless
POR,Enes Kanter,Maurice Harkless,8,10.4,25,0.65,0.85,1.3,0.2625,EnesKanter
POR,Zach Collins,Gary Trent Jr.,1,4.65,20,0.5,0.2,0.6,0.2845,ZachCollins
POR,Anfernee Simons,Evan Turner,2,5.3,30,0.1,0.3,2.3,0.2785,AnferneeSimons
POR,Al-Farouq Aminu,Enes Kanter,2,11.25,26,0.4,0.7,1.35,0.2965,Al-FarouqAminu
POR,Zach Collins,Enes Kanter,4,9.85,26,0.65,0.45,1.15,0.2905,ZachCollins
POR,Meyers Leonard,Nik Stauskas,10,6,25,0.1,0.25,1.3,0.397,MeyersLeonard
POR,Damian Lillard,Meyers Leonard,7,15.85,26,0.25,0.65,4.05,0.4095,DamianLillard
POR,Evan Turner,Meyers Leonard,9,6.35,26,0.15,0.35,2.55,0.331,EvanTurner
POR,CJ McCollum,Nik Stauskas,5,13.55,25,0.25,0.55,2.2,0.3595,CJMcCollum
POR,Meyers Leonard,Wade Baldwin,1,3.9,22,0.1,0.15,1,0.336,MeyersLeonard
POR,Jake Layman,Nik Stauskas,3,6.85,25,0.25,0.35,1.05,0.335,JakeLayman
POR,Damian Lillard,Nik Stauskas,1,15.95,25,0.25,0.7,4.15,0.3565,DamianLillard
POR,Nik Stauskas,Wade Baldwin,2,4,22,0.1,0.2,1.1,0.283,NikStauskas
POR,Zach Collins,Meyers Leonard,5,6.25,26,0.5,0.25,1.05,0.3905,ZachCollins
POR,Jusuf Nurkić,Nik Stauskas,1,10.85,25,0.75,0.65,2.3,0.2235,JusufNurkić
POR,Damian Lillard,Seth Curry,3,16.85,28,0.3,0.8,3.9,0.4095,DamianLillard
POR,CJ McCollum,Seth Curry,2,14.45,28,0.3,0.65,1.95,0.4125,CJMcCollum
POR,Al-Farouq Aminu,Meyers Leonard,2,7.65,26,0.25,0.5,1.25,0.3965,Al-FarouqAminu
POR,Caleb Swanigan,Zach Collins,1,4.25,21,0.45,0.25,0.65,0.2655,CalebSwanigan
POR,Wade Baldwin,Caleb Swanigan,1,1.9,21,0.05,0.15,0.6,0.211,WadeBaldwin
POR,Seth Curry,Caleb Swanigan,1,4.9,21,0.1,0.35,0.65,0.325,SethCurry
POR,Al-Farouq Aminu,Nik Stauskas,1,7.75,25,0.25,0.55,1.35,0.3435,Al-FarouqAminu
POR,Maurice Harkless,Nik Stauskas,1,6.9,25,0.5,0.7,1.3,0.3095,MauriceHarkless
POR,Zach Collins,Maurice Harkless,2,7.15,25,0.9,0.7,1.05,0.303,ZachCollins
POR,Maurice Harkless,Evan Turner,4,7.25,30,0.55,0.8,2.55,0.2435,MauriceHarkless
POR,Seth Curry,Jake Layman,5,7.75,24,0.3,0.45,0.8,0.388,SethCurry
POR,Enes Kanter,Jake Layman,4,10.35,24,0.4,0.5,1.05,0.288,EnesKanter
POR,Jusuf Nurkić,Rodney Hood,1,12.6,26,0.85,0.9,2.25,0.224,JusufNurkić
POR,Jake Layman,Maurice Harkless,2,7.65,25,0.65,0.75,0.95,0.3005,JakeLayman
POR,Rodney Hood,Enes Kanter,3,12.45,26,0.3,0.65,1.75,0.325,RodneyHood
POR,Rodney Hood,Enes Kanter,3,11.35,26,0.35,0.7,1.35,0.2975,RodneyHood
POR,CJ McCollum,Enes Kanter,3,17.05,26,0.4,0.7,2.2,0.3125,CJMcCollum
POR,Enes Kanter,Al-Farouq Aminu,1,11.25,28,0.4,0.7,1.35,0.2965,EnesKanter
POR,Seth Curry,Skal Labissière,1,5.65,22,0.25,0.4,0.75,0.725,SethCurry
POR,Rodney Hood,Al-Farouq Aminu,2,9.5,28,0.35,0.8,1.3,0.344,RodneyHood
POR,Al-Farouq Aminu,Rodney Hood,2,9.5,26,0.35,0.8,1.3,0.344,Al-FarouqAminu
POR,Damian Lillard,Enes Kanter,2,19.45,26,0.4,0.85,4.15,0.3095,DamianLillard
POR,Anfernee Simons,Skal Labissière,2,3.6,22,0.15,0.2,0.65,0.6725,AnferneeSimons
POR,Rodney Hood,Meyers Leonard,1,7.75,26,0.2,0.5,1.25,0.3975,RodneyHood
POR,Jake Layman,Caleb Swanigan,1,4.75,21,0.2,0.3,0.55,0.263,JakeLayman
POR,Anfernee Simons,Wade Baldwin,1,2.85,22,0.05,0.1,0.75,0.2835,AnferneeSimons
POR,Anfernee Simons,CJ McCollum,1,12.4,27,0.2,0.45,1.85,0.36,AnferneeSimons
POR,Zach Collins,Caleb Swanigan,1,4.25,21,0.45,0.25,0.65,0.2655,ZachCollins
POR,Jusuf Nurkić,Meyers Leonard,1,10.75,26,0.75,0.6,2.2,0.2765,JusufNurkić
SAC,Willie Cauley-Stein,De'Aaron Fox,152,14.6,21,0.6,1.4,4.85,0.4355,WillieCauley-Stein
SAC,Willie Cauley-Stein,Buddy Hield,42,16.3,26,0.5,0.95,2.45,0.4635,WillieCauley-Stein
SAC,Willie Cauley-Stein,Nemanja Bjelica,38,10.75,30,0.65,0.95,2.15,0.4505,WillieCauley-Stein
SAC,Iman Shumpert,Willie Cauley-Stein,20,10.4,25,0.55,1.15,2.3,0.433,ImanShumpert
SAC,Yogi Ferrell,Justin Jackson,4,6.3,23,0.2,0.45,1.6,0.354,YogiFerrell
SAC,Iman Shumpert,Kosta Koufos,2,6.3,29,0.45,0.75,1.55,,ImanShumpert
SAC,Iman Shumpert,Buddy Hield,12,14.8,26,0.45,0.9,2.35,0.3965,ImanShumpert
SAC,Buddy Hield,Iman Shumpert,30,14.8,28,0.45,0.9,2.35,0.3965,BuddyHield
SAC,Buddy Hield,Willie Cauley-Stein,64,16.3,25,0.5,0.95,2.45,0.4635,BuddyHield
SAC,Buddy Hield,Frank Mason III,8,12.9,24,0.25,0.55,2.35,0.323,BuddyHield
SAC,Iman Shumpert,De'Aaron Fox,39,13.1,21,0.55,1.35,4.75,0.3685,ImanShumpert
SAC,Buddy Hield,Nemanja Bjelica,34,15.15,30,0.55,0.7,2.2,0.414,BuddyHield
SAC,Troy Williams,Willie Cauley-Stein,3,8.6,25,0.5,0.85,1.45,0.409,TroyWilliams
SAC,Willie Cauley-Stein,Iman Shumpert,24,10.4,28,0.55,1.15,2.3,0.433,WillieCauley-Stein
SAC,De'Aaron Fox,Troy Williams,1,11.3,24,0.5,1.05,3.9,0.3445,De'AaronFox
SAC,Bogdan Bogdanović,Troy Williams,1,9.7,24,0.3,0.75,2.15,0.339,BogdanBogdanović
SAC,Buddy Hield,Kosta Koufos,6,12.2,29,0.4,0.55,1.7,,BuddyHield
SAC,Willie Cauley-Stein,Bogdan Bogdanović,37,13,26,0.4,1.1,3.1,0.43,WillieCauley-Stein
SAC,Yogi Ferrell,De'Aaron Fox,2,11.6,21,0.35,1.05,4.6,0.3665,YogiFerrell
SAC,Nemanja Bjelica,De'Aaron Fox,83,13.45,21,0.65,1.15,4.6,0.386,NemanjaBjelica
SAC,Willie Cauley-Stein,Frank Mason III,7,8.5,24,0.35,0.8,2.3,0.3595,WillieCauley-Stein
SAC,Troy Williams,Kosta Koufos,4,4.5,29,0.4,0.45,0.7,,TroyWilliams
SAC,Nemanja Bjelica,Troy Williams,1,7.45,24,0.55,0.6,1.2,0.3595,NemanjaBjelica
SAC,Troy Williams,De'Aaron Fox,6,11.3,21,0.5,1.05,3.9,0.3445,TroyWilliams
SAC,De'Aaron Fox,Bogdan Bogdanović,18,15.7,26,0.4,1.3,5.55,0.3655,De'AaronFox
SAC,Buddy Hield,De'Aaron Fox,138,19,21,0.5,1.15,4.9,0.399,BuddyHield
SAC,Willie Cauley-Stein,Yogi Ferrell,3,8.9,25,0.35,0.85,2.15,0.431,WillieCauley-Stein
SAC,Nemanja Bjelica,Willie Cauley-Stein,30,10.75,25,0.65,0.95,2.15,0.4505,NemanjaBjelica
SAC,Yogi Ferrell,Nemanja Bjelica,4,7.75,30,0.4,0.6,1.9,0.3815,YogiFerrell
SAC,Nemanja Bjelica,Justin Jackson,4,8.15,23,0.5,0.55,1.6,0.3735,NemanjaBjelica
SAC,Justin Jackson,Frank Mason III,10,5.9,24,0.2,0.4,1.75,0.2825,JustinJackson
SAC,De'Aaron Fox,Buddy Hield,24,19,26,0.5,1.15,4.9,0.399,De'AaronFox
SAC,Justin Jackson,De'Aaron Fox,16,12,21,0.45,1,4.3,0.3585,JustinJackson
SAC,Buddy Hield,Marvin Bagley III,11,17.8,19,0.7,0.6,1.75,0.37,BuddyHield
SAC,De'Aaron Fox,Nemanja Bjelica,14,13.45,30,0.65,1.15,4.6,0.386,De'AaronFox
SAC,Bogdan Bogdanović,De'Aaron Fox,48,15.7,21,0.4,1.3,5.55,0.3655,BogdanBogdanović
SAC,De'Aaron Fox,Iman Shumpert,14,13.1,28,0.55,1.35,4.75,0.3685,De'AaronFox
SAC,Nemanja Bjelica,Buddy Hield,39,15.15,26,0.55,0.7,2.2,0.414,NemanjaBjelica
SAC,Buddy Hield,Justin Jackson,14,13.7,23,0.35,0.55,1.9,0.3865,BuddyHield
SAC,Harry Giles,Frank Mason III,11,6.05,24,0.25,0.45,1.85,0.1095,HarryGiles
SAC,Buddy Hield,Yogi Ferrell,19,13.3,25,0.25,0.6,2.2,0.3945,BuddyHield
SAC,De'Aaron Fox,Willie Cauley-Stein,27,14.6,25,0.6,1.4,4.85,0.4355,De'AaronFox
SAC,Iman Shumpert,Nemanja Bjelica,12,9.25,30,0.6,0.9,2.05,0.3835,ImanShumpert
SAC,Buddy Hield,Harry Giles,10,13.85,20,0.4,0.6,2,0.2135,BuddyHield
SAC,Justin Jackson,Nemanja Bjelica,4,8.15,30,0.5,0.55,1.6,0.3735,JustinJackson
SAC,Yogi Ferrell,Willie Cauley-Stein,3,8.9,25,0.35,0.85,2.15,0.431,YogiFerrell
SAC,Harry Giles,Bogdan Bogdanović,33,10.55,26,0.3,0.75,2.65,0.18,HarryGiles
SAC,Bogdan Bogdanović,Frank Mason III,6,9.6,24,0.15,0.7,3,0.2895,BogdanBogdanović
SAC,Troy Williams,Frank Mason III,4,5.2,24,0.25,0.45,1.35,0.2685,TroyWilliams
SAC,Iman Shumpert,Bogdan Bogdanović,3,11.5,26,0.35,1.05,3,0.363,ImanShumpert
SAC,Bogdan Bogdanović,Marvin Bagley III,5,14.5,19,0.6,0.75,2.4,0.3365,BogdanBogdanović
SAC,Nemanja Bjelica,Iman Shumpert,9,9.25,28,0.6,0.9,2.05,0.3835,NemanjaBjelica
SAC,De'Aaron Fox,Justin Jackson,5,12,23,0.45,1,4.3,0.3585,De'AaronFox
SAC,Harry Giles,De'Aaron Fox,19,12.15,21,0.5,1.05,4.4,0.1855,HarryGiles
SAC,Bogdan Bogdanović,Justin Jackson,9,10.4,23,0.25,0.7,2.55,0.353,BogdanBogdanović
SAC,Bogdan Bogdanović,Harry Giles,19,10.55,20,0.3,0.75,2.65,0.18,BogdanBogdanović
SAC,Bogdan Bogdanović,Willie Cauley-Stein,17,13,25,0.4,1.1,3.1,0.43,BogdanBogdanović
SAC,Troy Williams,Buddy Hield,2,13,26,0.4,0.6,1.5,0.3725,TroyWilliams
SAC,Skal Labissière,Frank Mason III,5,3.95,24,0.15,0.3,1.35,0.2915,SkalLabissière
SAC,Buddy Hield,Bogdan Bogdanović,50,17.4,26,0.3,0.85,3.15,0.3935,BuddyHield
SAC,Bogdan Bogdanović,Buddy Hield,24,17.4,26,0.3,0.85,3.15,0.3935,BogdanBogdanović
SAC,De'Aaron Fox,Kosta Koufos,2,10.5,29,0.5,1,4.1,,De'AaronFox
SAC,Bogdan Bogdanović,Yogi Ferrell,27,10,25,0.15,0.75,2.85,0.361,BogdanBogdanović
SAC,Nemanja Bjelica,Yogi Ferrell,8,7.75,25,0.4,0.6,1.9,0.3815,NemanjaBjelica
SAC,Ben McLemore,Skal Labissière,2,3.35,22,0.2,0.25,0.35,0.3895,BenMcLemore
SAC,Justin Jackson,Yogi Ferrell,10,6.3,25,0.2,0.45,1.6,0.354,JustinJackson
SAC,Justin Jackson,Troy Williams,3,6,24,0.35,0.45,0.9,0.332,JustinJackson
SAC,Skal Labissière,Yogi Ferrell,4,4.35,25,0.15,0.35,1.2,0.363,SkalLabissière
SAC,Yogi Ferrell,Kosta Koufos,5,4.8,29,0.25,0.45,1.4,,YogiFerrell
SAC,Troy Williams,Harry Giles,4,6.15,20,0.4,0.5,1,0.159,TroyWilliams
SAC,Justin Jackson,Marvin Bagley III,10,10.8,19,0.65,0.45,1.15,0.3295,JustinJackson
SAC,Justin Jackson,Bogdan Bogdanović,21,10.4,26,0.25,0.7,2.55,0.353,JustinJackson
SAC,Yogi Ferrell,Harry Giles,6,6.45,20,0.25,0.5,1.7,0.181,YogiFerrell
SAC,Bogdan Bogdanović,Kosta Koufos,9,8.9,29,0.3,0.7,2.35,,BogdanBogdanović
SAC,Bogdan Bogdanović,Nemanja Bjelica,14,11.85,30,0.45,0.85,2.85,0.3805,BogdanBogdanović
SAC,De'Aaron Fox,Harry Giles,4,12.15,20,0.5,1.05,4.4,0.1855,De'AaronFox
SAC,Iman Shumpert,Harry Giles,4,7.95,20,0.45,0.8,1.85,0.183,ImanShumpert
SAC,Yogi Ferrell,Marvin Bagley III,5,10.4,19,0.55,0.5,1.45,0.3375,YogiFerrell
SAC,Yogi Ferrell,Bogdan Bogdanović,17,10,26,0.15,0.75,2.85,0.361,YogiFerrell
SAC,Nemanja Bjelica,Bogdan Bogdanović,15,11.85,26,0.45,0.85,2.85,0.3805,NemanjaBjelica
SAC,Ben McLemore,De'Aaron Fox,1,10.6,21,0.4,0.95,3.75,0.393,BenMcLemore
SAC,Bogdan Bogdanović,Ben McLemore,1,9,25,0.2,0.65,2,0.3875,BogdanBogdanović
SAC,Bogdan Bogdanović,Iman Shumpert,4,11.5,28,0.35,1.05,3,0.363,BogdanBogdanović
SAC,Yogi Ferrell,Iman Shumpert,1,7.4,28,0.3,0.8,2.05,0.364,YogiFerrell
SAC,Ben McLemore,Yogi Ferrell,3,4.9,25,0.15,0.4,1.05,0.3885,BenMcLemore
SAC,Harry Giles,Yogi Ferrell,19,6.45,25,0.25,0.5,1.7,0.181,HarryGiles
SAC,Ben McLemore,Harry Giles,2,5.45,20,0.3,0.4,0.85,0.2075,BenMcLemore
SAC,Ben McLemore,Frank Mason III,4,4.5,24,0.15,0.35,1.2,0.317,BenMcLemore
SAC,Ben McLemore,Buddy Hield,1,12.3,26,0.3,0.5,1.35,0.421,BenMcLemore
SAC,Ben McLemore,Bogdan Bogdanović,4,9,26,0.2,0.65,2,0.3875,BenMcLemore
SAC,Ben McLemore,Justin Jackson,3,5.3,23,0.25,0.35,0.75,0.3805,BenMcLemore
SAC,Ben McLemore,Willie Cauley-Stein,2,7.9,25,0.4,0.75,1.3,0.4575,BenMcLemore
SAC,Justin Jackson,Willie Cauley-Stein,8,9.3,25,0.45,0.8,1.85,0.423,JustinJackson
SAC,Justin Jackson,Kosta Koufos,4,5.2,29,0.35,0.4,1.1,,JustinJackson
SAC,Iman Shumpert,Troy Williams,1,7.1,24,0.45,0.8,1.35,0.342,ImanShumpert
SAC,Justin Jackson,Skal Labissière,1,5.1,22,0.25,0.3,0.85,0.4085,JustinJackson
SAC,Justin Jackson,Skal Labissière,1,4.75,22,0.25,0.3,0.9,0.355,JustinJackson
SAC,Justin Jackson,Buddy Hield,11,13.7,26,0.35,0.55,1.9,0.3865,JustinJackson
SAC,Troy Williams,Iman Shumpert,1,7.1,28,0.45,0.8,1.35,0.342,TroyWilliams
SAC,Nemanja Bjelica,Frank Mason III,1,7.35,24,0.4,0.55,2.05,0.31,NemanjaBjelica
SAC,Willie Cauley-Stein,Justin Jackson,10,9.3,23,0.45,0.8,1.85,0.423,WillieCauley-Stein
SAC,Ben McLemore,Nemanja Bjelica,1,6.75,30,0.45,0.5,1.05,0.408,BenMcLemore
SAC,De'Aaron Fox,Yogi Ferrell,2,11.6,25,0.35,1.05,4.6,0.3665,De'AaronFox
SAC,Harry Giles,Justin Jackson,1,6.85,23,0.35,0.45,1.4,0.173,HarryGiles
SAC,Harry Giles,Buddy Hield,7,13.85,26,0.4,0.6,2,0.2135,HarryGiles
SAC,Troy Williams,Bogdan Bogdanović,2,9.7,26,0.3,0.75,2.15,0.339,TroyWilliams
SAC,Iman Shumpert,Frank Mason III,3,7,24,0.3,0.75,2.2,0.2925,ImanShumpert
SAC,Yogi Ferrell,Corey Brewer,6,5,32,0.15,0.65,1.55,0.3475,YogiFerrell
SAC,Harrison Barnes,De'Aaron Fox,34,15.8,21,0.35,1.1,4.6,0.3895,HarrisonBarnes
SAC,Willie Cauley-Stein,Harrison Barnes,6,13.1,26,0.35,0.9,2.15,0.454,WillieCauley-Stein
SAC,Buddy Hield,Harrison Barnes,19,17.5,26,0.25,0.65,2.2,0.4175,BuddyHield
SAC,Harrison Barnes,Bogdan Bogdanović,8,14.2,26,0.15,0.8,2.85,0.384,HarrisonBarnes
SAC,Harrison Barnes,Willie Cauley-Stein,13,13.1,25,0.35,0.9,2.15,0.454,HarrisonBarnes
SAC,Willie Cauley-Stein,Marvin Bagley III,5,13.4,19,0.8,0.85,1.7,0.4065,WillieCauley-Stein
SAC,Bogdan Bogdanović,Harrison Barnes,4,14.2,26,0.15,0.8,2.85,0.384,BogdanBogdanović
SAC,Corey Brewer,Bogdan Bogdanović,7,9.1,26,0.2,0.9,2.5,0.3465,CoreyBrewer
SAC,Corey Brewer,Marvin Bagley III,3,9.5,19,0.6,0.65,1.1,0.323,CoreyBrewer
SAC,Harrison Barnes,Nemanja Bjelica,11,11.95,30,0.4,0.65,1.9,0.4045,HarrisonBarnes
SAC,Harrison Barnes,Buddy Hield,14,17.5,26,0.25,0.65,2.2,0.4175,HarrisonBarnes
SAC,Nemanja Bjelica,Harrison Barnes,8,11.95,26,0.4,0.65,1.9,0.4045,NemanjaBjelica
SAC,Corey Brewer,Willie Cauley-Stein,1,8,25,0.4,1,1.8,0.4165,CoreyBrewer
SAC,Alec Burks,Nemanja Bjelica,1,5.65,30,0.4,0.65,1.35,0.2005,AlecBurks
SAC,Buddy Hield,Alec Burks,2,11.2,27,0.25,0.65,1.65,0.2135,BuddyHield
SAC,Harry Giles,Harrison Barnes,5,10.65,26,0.25,0.55,1.7,0.204,HarryGiles
SAC,Bogdan Bogdanović,Corey Brewer,3,9.1,32,0.2,0.9,2.5,0.3465,BogdanBogdanović
SAC,Corey Brewer,Harry Giles,5,5.55,20,0.3,0.65,1.35,0.1665,CoreyBrewer
SAC,Corey Brewer,Yogi Ferrell,2,5,25,0.15,0.65,1.55,0.3475,CoreyBrewer
SAC,Harry Giles,Marvin Bagley III,8,10.95,19,0.7,0.5,1.25,0.1565,HarryGiles
SAC,Nemanja Bjelica,Marvin Bagley III,3,12.25,19,0.85,0.6,1.45,0.357,NemanjaBjelica
SAC,Caleb Swanigan,Bogdan Bogdanović,1,8.4,26,0.25,0.85,2.55,0.18,CalebSwanigan
SAC,Troy Williams,Yogi Ferrell,2,5.6,25,0.25,0.5,1.2,0.34,TroyWilliams
SAC,Bogdan Bogdanović,Caleb Swanigan,1,8.4,21,0.25,0.85,2.55,0.18,BogdanBogdanović
SAC,Harrison Barnes,Yogi Ferrell,6,10.1,25,0.1,0.55,1.9,0.385,HarrisonBarnes
SAC,Yogi Ferrell,Frank Mason III,3,5.5,24,0.1,0.45,2.05,0.2905,YogiFerrell
SAC,De'Aaron Fox,Harrison Barnes,4,15.8,26,0.35,1.1,4.6,0.3895,De'AaronFox
SAC,Caleb Swanigan,Troy Williams,1,4,24,0.35,0.6,0.9,0.159,CalebSwanigan
SAC,Yogi Ferrell,Caleb Swanigan,1,4.3,21,0.2,0.6,1.6,0.181,YogiFerrell
SAC,Corey Brewer,De'Aaron Fox,4,10.7,21,0.4,1.2,4.25,0.352,CoreyBrewer
SAC,Corey Brewer,Alec Burks,1,6.85,27,0.25,0.8,1.65,0.3405,CoreyBrewer
SAC,Corey Brewer,Alec Burks,1,2.9,27,0.15,0.7,1,0.1665,CoreyBrewer
SAC,Harrison Barnes,Kosta Koufos,1,9,29,0.25,0.5,1.4,,HarrisonBarnes
SAC,Harrison Barnes,Corey Brewer,2,10.65,32,0.2,0.8,1.4,0.3565,HarrisonBarnes
SAC,Harrison Barnes,Corey Brewer,2,9.2,32,0.15,0.7,1.55,0.3705,HarrisonBarnes
SAC,Bogdan Bogdanović,Alec Burks,1,7.9,27,0.15,0.8,2.3,0.18,BogdanBogdanović
SAC,Yogi Ferrell,Alec Burks,1,3.8,27,0.1,0.55,1.35,0.181,YogiFerrell
SAC,Yogi Ferrell,Buddy Hield,2,13.3,26,0.25,0.6,2.2,0.3945,YogiFerrell
SAC,Justin Jackson,Harry Giles,5,6.85,20,0.35,0.45,1.4,0.173,JustinJackson
SAC,Corey Brewer,Nemanja Bjelica,1,6.85,30,0.45,0.75,1.55,0.367,CoreyBrewer
SAC,De'Aaron Fox,Marvin Bagley III,2,16.1,19,0.8,1.05,4.15,0.342,De'AaronFox
SAC,Harrison Barnes,Harry Giles,3,10.65,20,0.25,0.55,1.7,0.204,HarrisonBarnes
SAC,Alec Burks,Harry Giles,1,4.35,20,0.25,0.55,1.15,0,AlecBurks
SAC,Nemanja Bjelica,Harry Giles,3,8.3,20,0.55,0.6,1.7,0.2005,NemanjaBjelica
SAC,Harry Giles,Nemanja Bjelica,4,8.3,30,0.55,0.6,1.7,0.2005,HarryGiles
SAC,Nemanja Bjelica,Kosta Koufos,1,6.65,29,0.55,0.55,1.4,,NemanjaBjelica
SAC,Buddy Hield,Ben McLemore,1,12.3,25,0.3,0.5,1.35,0.421,BuddyHield
SAC,Buddy Hield,Troy Williams,1,13,24,0.4,0.6,1.5,0.3725,BuddyHield
